Id,SalePrice
1618,126477.01470889384
1619,137264.73574814247
1620,237549.99516371044
1621,162181.25936768204
1622,143960.9682936574
1623,244692.27251572697
1624,209308.67697097664
1625,102290.88560611871
1626,180098.5962706192
1627,196278.95632218407
1628,278250.40476619883
1629,187672.33542291645
1630,307039.1719779301
1631,222677.52091422083
1632,239274.63789383846
1633,175240.74313760654
1634,199301.8225431745
1635,182802.61461648392
1636,175881.57129700365
1637,200199.70902961667
1638,207329.00103727274
1639,199972.78471965657
1640,254039.99536768522
1641,199675.73468448676
1642,221648.9291864551
1643,237337.32717159356
1644,232815.8280271507
1645,194255.75407420087
1646,154038.07495187852
1647,166209.05292453791
1648,153900.42773895035
1649,126507.9659300961
1650,127264.11447958997
1651,143455.65378427075
1652,111947.82363115612
1653,111104.8652204359
1654,171525.746691406
1655,155400.3388130354
1656,168596.62150934327
1657,173211.66351284634
1658,169439.57992006338
1659,120845.93769975426
1660,155531.1832185809
1661,369432.8490524228
1662,355731.0145738884
1663,334888.75061245356
1664,496263.15783915285
1665,311614.5743403705
1666,272065.0762990337
1667,307973.62739273754
1668,312082.8507252231
1669,292417.30141023034
1670,316619.3151728881
1671,237164.69780685357
1672,366076.930916387
1673,287144.37460069405
1674,258678.26327617117
1675,200002.00631041476
1676,195740.53741552634
1677,207381.33306033188
1678,480416.88414162083
1679,305477.7716972241
1680,306784.57338270743
1681,271139.14683027077
1682,264642.56673447404
1683,207633.44658406533
1684,194319.19509388274
1685,191630.54891831148
1686,194596.89918137575
1687,180292.1796643174
1688,207278.54353833816
1689,204258.60507230018
1690,195890.9321638603
1691,185503.86791229562
1692,258257.7735613481
1693,179853.64878163277
1694,189602.7008387884
1695,179191.3013527803
1696,266086.39766872325
1697,178752.7704700958
1698,309962.73085601395
1699,285636.33131698077
1700,228979.76845293946
1701,254373.18207670306
1702,267950.5651176835
1703,263677.2029873654
1704,267599.31465637346
1705,226968.71337274625
1706,370472.46585110156
1707,214827.2605923036
1708,211602.38466296112
1709,294328.17388258455
1710,226979.6477777782
1711,250798.40794497193
1712,262464.9535608067
1713,248796.21390079835
1714,220200.7735522017
1715,205800.62265084928
1716,195680.382470328
1717,188527.1720421766
1718,147974.1270677559
1719,216090.82347932062
1720,249499.6876928897
1721,185067.10033107514
1722,142357.5704083247
1723,176747.7987318877
1724,233371.9070667267
1725,229078.39020712615
1726,195449.44959301373
1727,185665.42658485286
1728,190402.5119705425
1729,168353.44916045293
1730,173130.8492109772
1731,130766.49547284923
1732,120417.18337353156
1733,103019.85544773238
1734,119281.4786647379
1735,122672.42411036114
1736,107796.47745373414
1737,270408.25093626
1738,213106.27093207487
1739,314517.2019136521
1740,232688.96910640108
1741,191247.4712201038
1742,188490.35218385025
1743,188064.2304919148
1744,237852.08117297804
1745,216542.0553902915
1746,233875.0449221686
1747,202794.8048483308
1748,241188.61790840537
1749,164577.28133938264
1750,140621.0874626484
1751,228300.41417032073
1752,108077.60591205326
1753,183168.6665686497
1754,213341.95456979214
1755,165908.84643155825
1756,121293.07011943928
1757,101333.93862629216
1758,166031.42026559287
1759,169093.2448269031
1760,172123.37826567132
1761,158021.22566361993
1762,191580.27916965354
1763,171081.99923703424
1764,105829.43217397481
1765,194969.57494930178
1766,170697.21210438944
1767,202541.02365771274
1768,122410.07742572902
1769,165157.93423056917
1770,130609.30570255849
1771,126504.61121090641
1772,140412.89128249232
1773,125601.01397067984
1774,200003.53569287516
1775,115356.20726698416
1776,119639.23538445961
1777,85906.63122161198
1778,132361.23779211822
1779,92753.02251649287
1780,171819.612531284
1781,121282.95809678186
1782,93578.67179966427
1783,153436.2057109482
1784,93666.67259837664
1785,100541.91092112917
1786,192210.48876401596
1787,165799.80221488676
1788,44655.42163204891
1789,94217.1301483413
1790,75625.25280755502
1791,250103.04659886158
1792,149003.3542822064
1793,141909.0653843081
1794,148516.78502312046
1795,121408.98946991796
1796,99412.64753971982
1797,126295.39145860483
1798,114996.36472317285
1799,84615.6548642267
1800,110219.963120959
1801,145129.09301366901
1802,166728.97820217058
1803,175124.19388051576
1804,141057.72837320517
1805,121549.66044013691
1806,140297.15217333543
1807,159877.62685314752
1808,126347.62208209396
1809,106855.39125295333
1810,140702.07051631017
1811,103064.0831915465
1812,90931.16965258797
1813,125789.74081357627
1814,98026.26644941478
1815,51815.801887050504
1816,72501.1929226336
1817,125222.41430034395
1818,140490.16187674762
1819,124661.96528947691
1820,50441.1470028332
1821,120723.57463060447
1822,170471.52893917728
1823,35083.21806543716
1824,120585.07441118476
1825,128682.15203825012
1826,88257.64864965086
1827,114938.16125981975
1828,131137.42878295016
1829,170271.81201167265
1830,154115.4533465677
1831,161359.72352090455
1832,139948.3429618096
1833,141937.96643249493
1834,125674.88771916134
1835,146055.88620676938
1836,140009.41698735266
1837,66089.62969347066
1838,113779.0409073896
1839,96848.98723934928
1840,135513.62225031282
1841,140952.13000166474
1842,93716.20537058811
1843,123484.45499357302
1844,135462.07242593716
1845,145401.088378435
1846,144039.58634963364
1847,164893.54248388275
1848,39918.53557926882
1849,119873.38350146462
1850,115932.89029858704
1851,134152.1936307978
1852,115558.19467557373
1853,137568.8940011107
1854,168737.84230464883
1855,158267.09388209123
1856,217410.74347107555
1857,149125.92420536652
1858,188673.77250353142
1859,150139.08994549292
1860,161945.9958363605
1861,148915.76668968226
1862,310502.23370896396
1863,310502.23370896396
1864,310502.23370896396
1865,304575.04326098925
1866,310303.3531419432
1867,249265.66304009594
1868,261785.89779989002
1869,201370.11208433157
1870,231728.07951113186
1871,249633.85843767063
1872,186769.19332884694
1873,219643.03003092716
1874,141163.34993911174
1875,208171.83137476316
1876,205793.3562687455
1877,209205.56457108376
1878,213077.2950290728
1879,120874.05540074816
1880,139688.0010115794
1881,239963.2686895713
1882,256928.86553114222
1883,209698.94784899836
1884,219658.75693206582
1885,227064.41808046866
1886,256593.518163083
1887,203997.64290124935
1888,258771.88482944702
1889,184041.64425461914
1890,126060.49723384983
1891,163170.95402966766
1892,101577.65993468976
1893,127410.52119446162
1894,150644.98917047703
1895,145041.4393561273
1896,110446.51265794586
1897,110515.78290259698
1898,103307.36814744107
1899,140529.61446043523
1900,119108.37914761773
1901,145558.80682190484
1902,135694.98892180773
1903,205910.72291570576
1904,117443.07514831296
1905,178704.99678305292
1906,159454.3576612774
1907,186218.40288036887
1908,138617.52138419473
1909,156019.7531825879
1910,150757.3825903728
1911,197975.95471095666
1912,261189.92691962258
1913,179549.8429913798
1914,58967.14326720219
1915,244845.1685055946
1916,50692.88534828019
1917,265923.3927448302
1918,122966.57319016021
1919,161886.53836182982
1920,205269.85980753624
1921,340257.21305506723
1922,303829.19847470894
1923,222187.83697441092
1924,205460.96173320268
1925,228508.8174031378
1926,330603.83655586175
1927,120721.55510861834
1928,179318.34743862622
1929,106719.70787233836
1930,133297.34064332582
1931,147095.48543160688
1932,163747.09061138134
1933,167758.2956184073
1934,195994.49606978928
1935,180376.38080665807
1936,196398.92359782488
1937,196228.92883391504
1938,192025.50157517137
1939,239659.15312277107
1940,202974.15146125422
1941,198169.56040558254
1942,193965.68797631678
1943,205116.50174849038
1944,296218.0529165119
1945,320371.53678294155
1946,168994.18836448994
1947,291243.5535564065
1948,164292.9659580273
1949,217838.80097970122
1950,178891.3362589156
1951,240143.8778684443
1952,218298.09421472263
1953,163509.36763898027
1954,209713.03340267285
1955,148055.954165117
1956,301543.36764351546
1957,182604.02634107647
1958,281526.039934944
1959,183820.70498276735
1960,114924.32353599311
1961,128846.7674807331
1962,111947.82363115612
1963,111104.8652204359
1964,130482.75284342072
1965,166910.70468790282
1966,157033.56418974616
1967,257765.15566816938
1968,328834.3210026863
1969,328309.1994586141
1970,369204.9396358167
1971,492254.1701319744
1972,333687.7100161554
1973,269198.4025725025
1974,285506.4388323035
1975,479044.93765409396
1976,254995.87385987723
1977,309763.50458977453
1978,320825.5968288878
1979,322057.48079867265
1980,206205.21305924095
1981,316455.0316060437
1982,220295.0822379262
1983,220295.0822379262
1984,203473.2075915262
1985,228074.51186035585
1986,235066.14228600846
1987,195778.97821377544
1988,192898.41147238156
1989,209859.45071899856
1990,225239.38857839082
1991,207381.33306033188
1992,221478.79010970553
1993,188901.62438551255
1994,245995.25551989814
1995,202818.14652782725
1996,255471.49995318288
1997,323397.92800750444
1998,284293.5943932525
1999,233223.41109182884
2000,289793.6578668461
2001,252516.99872595887
2002,241737.22895001946
2003,266929.7996860227
2004,257921.7545688548
2005,229965.33857632673
2006,223359.4688944139
2007,264157.3590105019
2008,196118.91335301264
2009,203331.97034961462
2010,207401.16117329407
2011,150648.78888448956
2012,191091.10827583272
2013,189616.61213159445
2014,195794.85932511534
2015,199401.86469449708
2016,200378.78130105534
2017,201831.2480827797
2018,114539.93125737668
2019,123192.27605122363
2020,111051.2987702178
2021,104705.7722691726
2022,179770.79097101255
2023,176504.6430265715
2024,250197.6152214706
2025,343348.0047050107
2026,195539.2666695494
2027,171246.26355703687
2028,191418.87018073525
2029,189388.6523986156
2030,278810.05195168685
2031,253405.27313140524
2032,262337.9675456907
2033,272399.8644433697
2034,185333.12372789858
2035,212888.9710032039
2036,217459.54355582036
2037,219065.7920917787
2038,412358.66166105284
2039,201905.91087116115
2040,333105.9054778452
2041,228669.54031013104
2042,217487.3561745676
2043,175310.14494270633
2044,200117.9512262185
2045,194906.47865200532
2046,186153.9752666063
2047,156203.61841852393
2048,145986.78875205654
2049,194594.9617314816
2050,180113.74314167397
2051,84383.19965143036
2052,140905.01459895656
2053,140533.76886942796
2054,76491.10304121114
2055,166098.31782771635
2056,136913.54142954305
2057,110371.81604506366
2058,209937.86353846558
2059,125216.83517418243
2060,160582.2275003197
2061,173146.1404718795
2062,119350.44313590892
2063,92640.34657637635
2064,137275.49765946006
2065,121617.08458972152
2066,174077.16284042178
2067,137893.63203190418
2068,195718.62163628335
2069,69714.08717277169
2070,96957.82796060573
2071,97347.88722555828
2072,167159.41079950798
2073,137591.4953787186
2074,180935.67284123763
2075,136442.55203302903
2076,112971.01516515063
2077,133458.8579877587
2078,117220.87981742981
2079,135173.44957307389
2080,107699.40925113892
2081,121887.10716305568
2082,162328.96762992465
2083,158351.07039108104
2084,93923.04490152502
2085,125439.45746930293
2086,141903.1807685711
2087,157764.9152329591
2088,123545.1145338181
2089,73968.38326832862
2090,135057.74482017197
2091,119249.25374242454
2092,164089.10857899347
2093,132221.88692129508
2094,107080.10839370044
2095,141444.38303738693
2096,69425.99623144092
2097,79525.33404765616
2098,163287.64517476177
2099,53565.92753770272
2100,122650.67725864705
2101,156142.9052213421
2102,121930.70323651168
2103,91628.64631346264
2104,188898.7329489193
2105,112166.38117443991
2106,106529.5921243917
2107,218365.31269291101
2108,111168.09761449625
2109,133666.1795867727
2110,118629.1735699398
2111,138850.04422367807
2112,140495.51220486162
2113,128846.35439152771
2114,112983.9917736142
2115,156828.21680437413
2116,130837.52452561329
2117,146597.86079693236
2118,114595.57120218477
2119,97709.23786140501
2120,113921.23968080187
2121,2e5
2122,95424.04856228875
2123,85582.44714514667
2124,181133.91143598733
2125,164161.30351000605
2126,168634.34775678546
2127,166289.38719592302
2128,119215.57494128938
2129,97199.46146809147
2130,132281.7036727462
2131,184003.70147249592
2132,134378.96117373358
2133,135886.38127392938
2134,103803.41788936127
2135,97036.78937727504
2136,79232.5007817999
2137,126750.84425354586
2138,136918.33184693474
2139,153452.4585286182
2140,135231.54904148565
2141,135303.9980917481
2142,125205.43281650869
2143,159537.65626826067
2144,125845.69626578793
2145,130114.33476711961
2146,139496.1744788685
2147,170495.09591013484
2148,154425.08612266846
2149,147625.36109728646
2150,197154.65239008388
2151,104624.3632323643
2152,152531.57130901015
2153,151663.66795572848
2154,97423.94527201506
2155,139094.47513967485
2156,268200.74769113946
2157,217525.76635410322
2158,228225.83401399036
2159,217564.06401888083
2160,187809.97942515288
2161,260469.54938992544
2162,355736.5611754644
2163,313677.9282519487
2164,238933.08121137344
2165,178337.3778791183
2166,158560.67786491092
2167,204079.59422615112
2168,203208.666024138
2169,202425.7701452067
2170,216219.33452696085
2171,151985.21314219816
2172,149592.28200277418
2173,182210.6922339882
2174,244086.19837048743
2175,307900.149707012
2176,270496.1989982814
2177,251630.3927503446
2178,224897.84222993115
2179,157363.87219982734
2180,250430.83378595382
2181,211754.45799085358
2182,241432.8688121155
2183,207135.96470762265
2184,125919.54957892094
2185,131709.85163820372
2186,156625.45634723734
2187,154330.477940834
2188,170986.69169421133
2189,276564.3661871265
2190,73076.79187457333
2191,73076.79187457333
2192,73268.976475053
2193,99652.11732027854
2194,86411.15574467368
2195,100444.71229012834
2196,103482.47322534572
2197,133561.4505649188
2198,130224.23816668859
2199,166315.49428459583
2200,105389.42404710373
2201,135619.0831410418
2202,160874.6951791877
2203,141220.67844795156
2204,169999.0282551922
2205,117779.95433447533
2206,115203.92045697314
2207,176773.282165649
2208,211824.93155292852
2209,200940.0612682891
2210,138617.52138419473
2211,110949.91280004615
2212,125044.54759633914
2213,84731.87621703488
2214,145794.2697536766
2215,98998.79251816694
2216,168717.91490198916
2217,81634.77259646007
2218,80195.19460413663
2219,95660.47086016927
2220,73708.756015082
2221,244845.1685055946
2222,227295.2276158078
2223,265893.6985368234
2224,229603.78899970173
2225,166349.30276825163
2226,212338.9726473326
2227,195269.0389826598
2228,253172.3497946252
2229,233936.86883913714
2230,177439.87115412124
2231,224711.38136840123
2232,197742.00325042545
2233,175626.76136675826
2234,225148.140184529
2235,221124.2452213338
2236,256442.6538669347
2237,287823.17584186327
2238,232809.8520350241
2239,143522.04737533256
2240,179408.56511626602
2241,167139.33710803965
2242,146642.03430631303
2243,141366.6979359889
2244,124857.42146979377
2245,108699.77610985178
2246,131939.90754252893
2247,115745.63190788112
2248,117631.27688829403
2249,129251.11720146914
2250,141195.36688351654
2251,122885.0436129095
2252,190108.27374841878
2253,169043.35110724927
2254,183962.97844043153
2255,203717.99200318847
2256,191151.5211159765
2257,237958.04797077342
2258,180433.47739532543
2259,194129.7237089174
2260,151176.06243498076
2261,190982.7396125585
2262,204411.12745949975
2263,297997.31389559084
2264,368185.2085939195
2265,191124.0550202101
2266,282369.36530531966
2267,292588.29305445054
2268,437320.98804784135
2269,176235.4816425657
2270,184935.76434691285
2271,207297.92312513944
2272,200129.3095805986
2273,166834.3925413275
2274,183969.45075857837
2275,170702.1550672585
2276,175706.32283055806
2277,195510.87536674784
2278,169409.44200352416
2279,128737.03563520592
2280,106377.72710239422
2281,194909.19484459818
2282,193767.401205212
2283,118892.93223684921
2284,129772.05934412533
2285,140637.26900885615
2286,117396.61178914411
2287,316238.30561226455
2288,266539.2765291241
2289,301650.0310019796
2290,367145.22329179395
2291,298699.0789948682
2292,443339.57408321043
2293,377643.8970494376
2294,365510.09266788187
2295,466743.4325318987
2296,272501.5520710603
2297,269075.2981319992
2298,315337.44496244215
2299,334905.24789488455
2300,292063.00443569606
2301,252788.56660221552
2302,244283.0491184448
2303,250073.14508226607
2304,263557.52121258236
2305,195851.26299860398
2306,195851.26299860398
2307,200768.3424927059
2308,237230.2322344021
2309,278658.11052303994
2310,218381.427507011
2311,207633.44658406533
2312,193817.52008667996
2313,194794.35824939818
2314,192550.40890857915
2315,192128.5844024776
2316,222867.62055311736
2317,197379.56391356047
2318,193840.83334913722
2319,196005.11191532307
2320,198642.28679801768
2321,250145.7141068332
2322,199614.04606560955
2323,177994.67180396675
2324,179853.64878163277
2325,219601.29496895685
2326,180122.80242164957
2327,223126.3756819904
2328,225081.3006470563
2329,202577.11929142103
2330,200299.8228281762
2331,308846.03860773693
2332,369166.31190195365
2333,301137.93897480867
2334,266378.27306069515
2335,250070.54646906792
2336,295319.24941039656
2337,208055.0325304846
2338,254487.10267210135
2339,235327.74851271976
2340,439400.8315928023
2341,221085.29318985518
2342,235076.05262525473
2343,217718.82943488378
2344,248221.8138327736
2345,263335.58442443074
2346,220371.70446635515
2347,204864.25995579117
2348,233971.83873282268
2349,195789.6710946256
2350,257816.8573013913
2351,240268.27316852484
2352,265363.1837223242
2353,271619.31010500854
2354,145345.39792758215
2355,153896.41884038178
2356,175108.77223385382
2357,216141.73607414216
2358,204315.6304363017
2359,137235.3168016118
2360,118965.72976630589
2361,140741.32543127204
2362,252935.01735976432
2363,145553.2219208877
2364,162377.8019047327
2365,221120.88223026274
2366,204378.9219580529
2367,237147.55868330377
2368,206257.4324791202
2369,237340.95781747985
2370,186719.5834768468
2371,191882.29393859836
2372,200347.86282855715
2373,249436.19435570692
2374,266616.42052855797
2375,222636.18269434292
2376,257188.36101708352
2377,292487.9253435674
2378,145607.598816455
2379,219830.1585788175
2380,144165.25411385123
2381,163649.611644962
2382,192075.69962754182
2383,214692.6628832852
2384,229688.76552878856
2385,145409.5271933782
2386,122123.31971444865
2387,135230.95667931996
2388,136859.004731106
2389,128669.93952361518
2390,138377.79299293458
2391,128612.31586370151
2392,104635.43678406312
2393,158958.97500108485
2394,140387.0512126712
2395,210658.93464564683
2396,142926.24848649336
2397,197771.85384240362
2398,128612.91235104366
2399,57494.09953834675
2400,49513.76060046349
2401,114320.0030938295
2402,119503.2918950289
2403,200753.3423059556
2404,145893.3597945585
2405,153440.4524438167
2406,125977.51263428351
2407,110606.05417997646
2408,137591.9006013933
2409,125123.26800948835
2410,184275.87240508874
2411,104401.19864915055
2412,146106.5328288098
2413,126808.97134881001
2414,135643.9496799414
2415,174926.43027295463
2416,121725.16733254935
2417,112710.31970842683
2418,124415.04569931107
2419,143400.50319884112
2420,102908.44435768551
2421,145424.99944783177
2422,100350.3092453531
2423,115321.2669511066
2424,175958.19804315234
2425,265811.01198254246
2426,149899.84459631424
2427,109477.98545059061
2428,168068.78102207382
2429,105829.75036104862
2430,118142.97927787935
2431,114543.80827859312
2432,135052.73064711352
2433,125568.08563549246
2434,133154.497849855
2435,144217.92671158456
2436,83649.09307925124
2437,103862.8138584526
2438,108709.48035678116
2439,119563.60439372412
2440,127374.55764553614
2441,95371.65147928358
2442,107596.70886100281
2443,117190.97045048792
2444,127871.11775546079
2445,80443.35146505176
2446,147678.15005181124
2447,185616.89087677025
2448,126134.31868080038
2449,108896.66232126625
2450,159858.91178591386
2451,132583.9357113787
2452,193359.62274005846
2453,81085.64734431216
2454,121447.79470181104
2455,110985.34364886303
2456,126710.01520713617
2457,129563.37128877
2458,104816.89951441716
2459,90937.63661945355
2460,138528.22509842925
2461,110584.65915461606
2462,138014.6717487775
2463,121780.57842521986
2464,186615.65414693253
2465,126963.39253014175
2466,123568.70017982053
2467,149301.55178635218
2468,83946.45875671646
2469,96158.62579227542
2470,200389.28633555002
2471,188792.47113088856
2472,179396.07660458703
2473,140751.37984263676
2474,108855.8386108824
2475,208248.7598727994
2476,121414.05146973266
2477,113819.61767590349
2478,177306.8686551703
2479,133761.50082640874
2480,150902.27905509342
2481,121658.08068403252
2482,134872.08731486218
2483,111071.69787486794
2484,131949.08850508695
2485,111168.31109661469
2486,155543.8149723988
2487,213633.53974258353
2488,137736.50420279184
2489,161408.9855594252
2490,143126.80588971893
2491,93071.25524171791
2492,186993.11714404076
2493,148101.86344067415
2494,161773.6636052524
2495,102397.45148753305
2496,231872.52320474153
2497,144768.18364277005
2498,100490.98021557194
2499,97168.53587897646
2500,136667.42942719208
2501,133763.00464354362
2502,153390.82648947637
2503,110858.46040741482
2504,201435.41150408424
2505,217374.01306885993
2506,263209.0313074681
2507,303089.56743528263
2508,263209.0313074681
2509,238710.35902512935
2510,232515.0577436972
2511,198694.4654264606
2512,217586.22931365203
2513,208471.92856484174
2514,206959.6540417315
2515,161183.12026176543
2516,175376.87957218662
2517,141163.34993911174
2518,151618.05852503434
2519,219298.86870228965
2520,208665.0963505772
2521,207041.52196131274
2522,218339.01626727264
2523,133043.81078899908
2524,145992.26561985933
2525,145418.61994269292
2526,148327.95112775348
2527,119214.37959671777
2528,133052.68516166636
2529,141968.59060662182
2530,131852.14192744915
2531,227067.52642556047
2532,225714.32139356073
2533,210448.28470644273
2534,229718.96652957494
2535,281620.44681152375
2536,222645.99300542136
2537,214312.42203798355
2538,197380.68118970853
2539,191146.5683819782
2540,198988.85850657185
2541,197371.806817041
2542,192345.12900295737
2543,113978.1013049758
2544,139720.50238252967
2545,129088.67281766725
2546,147399.5906706032
2547,147610.45570174884
2548,188951.8005162155
2549,184770.38820052007
2550,697108.0165036278
2551,162732.42314698314
2552,127181.03200692369
2553,73076.79187457333
2554,101858.163434332
2555,98040.15341341449
2556,89355.08320242516
2557,114619.73831878765
2558,172898.2749923456
2559,126292.25619994604
2560,126670.00416546932
2561,117107.5807245021
2562,108485.56109182222
2563,132538.52294433943
2564,174882.13814774062
2565,109354.12326144124
2566,159444.61409737496
2567,131224.12570726464
2568,178623.04545815114
2569,179466.21735099016
2570,139340.3942171738
2571,215648.88675006607
2572,177873.44178609375
2573,204506.61298741517
2574,251950.03417800763
2575,124834.84640890756
2576,132359.65466533462
2577,2e5
2578,78489.67854953301
2579,64367.479750101455
2580,143781.8666313555
2581,143519.692346429
2582,117561.65572581894
2583,242117.32962213538
2584,165398.93419776566
2585,216937.04608283297
2586,207118.2934729521
2587,203306.62591917568
2588,124984.17025489348
2589,145187.09525829414
2590,202013.43920310622
2591,207456.12021431
2592,233875.02897099347
2593,238014.05336353637
2594,179596.86964144325
2595,211997.66204817174
2596,281413.81408114673
2597,203314.90682585968
2598,260725.79437983478
2599,427359.3159287252
2600,189752.2097612716
2601,157848.92083026294
2602,115852.84104161151
2603,108184.83240864845
2604,96769.59629437188
2605,119224.67468449217
2606,143466.1223298869
2607,173284.54725558392
2608,194309.6260306111
2609,161589.33327598835
2610,88479.42153581884
2611,157666.6534428266
2612,168316.18581784517
2613,117631.27688829403
2614,123686.8277526435
2615,148654.53317311883
2616,113506.44218432228
2617,206161.03376406408
2618,170461.34753762907
2619,215523.1515257383
2620,188624.58684214985
2621,193775.49399273028
2622,201510.8695644139
2623,252100.18438234925
2624,279800.9315588593
2625,303499.50594135665
2626,174599.1243567525
2627,192188.56432438095
2628,359672.5257257123
2629,506200.8247987556
2630,333996.0328303571
2631,476205.07044473523
2632,359294.9431391831
2633,289885.44203457306
2634,328349.7338694222
2635,154945.0945179828
2636,199574.18637488817
2637,157536.79687113897
2638,248801.9629519782
2639,196430.4941922857
2640,152972.7077281566
2641,128663.12891567848
2642,204263.67101806763
2643,136290.2601626484
2644,155782.86465901637
2645,113785.70907553378
2646,108936.24672149867
2647,118049.97382612899
2648,151029.3210922185
2649,142748.89516712644
2650,138793.27785322675
2651,167753.66309862304
2652,357412.9279275944
2653,258186.52813247032
2654,254512.7748591625
2655,319903.2739952344
2656,318639.52653552266
2657,308441.94705824694
2658,266604.84666375327
2659,287885.37709604856
2660,298139.66540084966
2661,314113.5041853895
2662,312287.12987584935
2663,269429.3334551384
2664,277542.96601239545
2665,305831.09127384494
2666,286794.7368500116
2667,189292.08115185634
2668,197427.41241957783
2669,198222.52232428058
2670,285695.61007197376
2671,197427.41241957783
2672,203008.533474718
2673,211709.89031475212
2674,215374.1772629614
2675,188204.695839043
2676,204972.249809862
2677,215407.7975946993
2678,268802.06999332434
2679,257913.13873891917
2680,277001.4048091895
2681,361929.81470983615
2682,304939.49067412247
2683,397417.9747701648
2684,290264.58579456504
2685,305837.4223854409
2686,247663.1437928346
2687,264133.91384879895
2688,233132.665989317
2689,214611.66656153277
2690,368099.83892169874
2691,206735.9508361835
2692,147505.864280049
2693,209348.13766368153
2694,147042.93058881466
2695,211402.83642282872
2696,202967.67827356816
2697,209345.78729634813
2698,196470.5005255323
2699,191074.21402836498
2700,176645.45174919278
2701,169594.83934867207
2702,131422.10607206274
2703,157080.9381896943
2704,158096.52117192303
2705,116225.84807881713
2706,111897.03943949926
2707,127102.13101397548
2708,119503.90107488516
2709,92085.06634937495
2710,113623.83198090363
2711,261230.78819255717
2712,308198.940799413
2713,187005.15787054016
2714,177990.83724009548
2715,189157.6194142925
2716,166509.11869034602
2717,179661.8943127665
2718,234601.2896121099
2719,155597.88288951875
2720,171468.39973011892
2721,141642.79000519088
2722,177645.01415209507
2723,153294.25077796483
2724,109994.43741571612
2725,122559.54525795137
2726,130778.12290982413
2727,171240.16405050934
2728,163448.43697298213
2729,151181.10164638062
2730,133646.20579926518
2731,85353.50724971609
2732,104437.01665479923
2733,174969.96137004998
2734,152974.00665087067
2735,119221.82212755363
